token,valid_trajectory,finite_pose_count,ego_speed_mps,route_points_seen,route_roadblocks_seen,proposal_end_displacement_m,proposal_path_length_m,proposal_max_step_m,proposal_max_abs_curvature_proxy,mean_lateral_distance_to_route_m,max_lateral_distance_to_route_m,endpoint_distance_to_route_m,mean_heading_error_to_route_deg,max_heading_error_to_route_deg,forward_arc_progress_m,route_continuity_max_gap_m,actor_inputs_seen,logged_future_accessed,stock_score,twosided_score,fallback_score,high574_flag,visual_stratum,route_heading_change_0_60m_deg,input_boundary_verdict,error
4b3a1e85619e557f,True,8,0.02997844394659092,79,30,12.864906483580775,13.118275021099441,3.003782711057166,0.006908712962585667,7.108252049419434e-09,1.694146623500051e-08,4.801563640596859e-09,16.27577923203381,130.1472124728093,13.20971536445685,0.4465310750777448,0,0,0.0,0.0,0.0,0,,2.249937115341078,PASS,
4b3c6a95987c552d,True,8,7.412761717775207,601,26,40.48445133752756,37.14642049100486,6.113840303054834,0.004180528438122368,1.4703016016278088e-08,5.0241770643429964e-08,3.3901959958728097e-08,0.014171521659108986,0.05475809443617109,37.14660354202984,0.35742401881062463,0,0,0.8571428571428571,0.8571428571428571,0.8571428571428571,0,,3.402980839220542,PASS,
4b3d6fc60b815701,True,8,6.0506804093931,594,24,35.972649601857,33.18694298978063,5.6565576929374615,0.009987159628167791,5.400114801023256e-08,1.605821001001676e-07,1.605821001001676e-07,0.03725747047953159,0.1410695788178435,33.18812099515831,0.26606540374602117,0,0,0.8571428571428571,0.8571428571428571,0.8571428571428571,0,,9.354512987132251,PASS,
4b43cd9b3d3f576c,True,8,7.934889192320363,522,25,41.963136934638044,38.57802037497738,6.270681904339673,0.000840320029075316,8.230365719967105e-09,1.465533307451601e-08,2.5569464052404043e-09,0.0011975066318785977,0.008788582143656805,38.57803283844406,0.5432103216703137,0,0,0.8571428571428571,0.0,0.0,0,,0.6785636355923031,PASS,
4b499c985f02545f,True,8,1.1156033139078312,488,31,17.083379521191787,16.97467254844583,3.530935612386925,0.004424792036816924,1.7660469840535948e-08,8.24528787917777e-08,8.24528787917777e-08,0.004318707557278841,0.01829043540537197,16.974708058108067,0.4183450146715579,0,0,0.8571428571428571,0.8571428571428571,0.8571428571428571,0,,11.869072907309627,PASS,
4b4a268bee4c5ab5,True,8,4.325635107056873,489,22,26.30738221829447,27.668479298839273,4.906843565227977,0.11238940092599763,9.661085750354343e-08,2.0886197566892703e-07,2.1243410630275435e-08,0.5461520215632845,1.5190121928595677,27.781496982818062,1.7937434620485184,0,0,0.8571428571428571,0.0,0.0,0,,94.69359986230153,PASS,
4b4c7883539d5eb9,True,8,11.895128448773287,1409,11,52.68886664166463,47.64791426722391,7.138381858651091,0.004803488690845726,6.725067739143153e-08,2.3502167988910756e-07,2.3502167988910756e-07,0.030260435909339987,0.056260390838993105,47.6492931810301,0.6625014130114507,0,0,0.8571428571428571,0.8571428571428571,0.8571428571428571,0,,12.264951548304204,PASS,
4b55193d36c35e4a,True,8,5.596831394824016,839,12,30.928285716062618,31.762903585522373,5.489301611299034,0.04947711214545344,1.9469694936642194e-07,6.665067753787957e-07,2.4091051189456918e-08,0.24947134532314416,0.6704915981968839,31.80400661042722,0.5780550749962056,0,0,0.8571428571428571,0.8571428571428571,0.8571428571428571,0,,72.52878541098549,PASS,
4b563d8a22145ed6,True,8,4.465960271350073,518,28,29.038499279041236,28.219864449431004,5.042506109343619,0.03371615063569984,1.7420118570311527e-07,5.635823668114951e-07,4.978717877902312e-07,0.24263501112314426,0.4037126666414587,28.23498456009387,0.4390472200898771,0,0,0.0,0.0,0.0,0,,46.625046039673556,PASS,
4b5846fcc3725b95,True,8,10.188325393000568,606,10,48.78190637356738,44.07311313959757,6.812328394652374,0.03504086424232659,1.8867560732710852e-08,1.0205087651418945e-07,1.2204331077680976e-08,0.13590931706829526,0.5919940400753814,44.14075846083609,0.3083871096103627,0,0,0.8571428571428571,0.8571428571428571,0.8571428571428571,0,,55.92452502611733,PASS,
4b58ef9360555bac,True,8,3.8929850734316034,556,23,28.050472411895857,26.37015269438682,4.8019488825607555,0.0041491932956923385,9.225113659333693e-09,3.2847224554993664e-08,5.316862525165269e-09,0.02569496602073019,0.05637895890914589,26.370413756590125,0.3194888484069221,0,0,0.8571428571428571,0.0,0.0,0,,4.125220727172688,PASS,
4b594a8e80915943,True,8,6.257287295936485,586,19,36.24435220556893,33.8077789421898,5.730237819175546,0.002759079445858593,1.3022606049204786e-08,3.566551245899459e-08,3.566551245899459e-08,0.01693888475553433,0.03454254614525113,33.808038471169986,0.7204533038127375,0,0,0.8571428571428571,0.0,0.0,0,,3.6355802124941876,PASS,
4b5f475a2afc5ed0,True,8,3.493198680192152,563,34,25.223631368949793,25.035942767124528,4.6141205262257925,0.05486804459571802,1.1157453890770468e-07,4.2822656490581105e-07,7.415611897161125e-09,0.036886191970974695,0.2950081617960767,25.05063613527917,1.4748231807199566,0,0,0.25,0.8571428571428571,0.8571428571428571,0,,72.57544863083636,PASS,
4b5fc0f1425c5288,True,8,0.05008478322789799,518,23,12.600523735350375,12.920445439784556,3.0136496904679917,0.003512374756671006,7.672767296681428e-09,1.417660138134032e-08,5.145695662678263e-09,17.341681380045916,138.73345012318597,13.279675466049818,0.6202479099827217,0,0,0.8571428571428571,0.0,0.0,0,,5.288547497859941,PASS,
4b5fd21bc8bd5a8b,True,8,11.69289558563906,624,34,52.78369575410202,47.265686960138446,7.10689950804037,0.000961066169806216,2.852807782830668e-09,5.571392286570796e-09,5.571392286570796e-09,0.002639526524672694,0.020876196454900586,47.2657206029749,0.30215304907172147,0,0,0.8571428571428571,0.0,0.0,0,,0.7530503373632703,PASS,
4b6430ca30c45a3c,True,8,0.26397317492617994,491,24,14.516782287941389,14.021993142993235,3.1182778829749807,0.0017091958347612323,7.694968916930935e-09,1.0277544456677848e-08,3.397093088517375e-09,1.7228439794055235,6.93404097129178,14.023457054238285,2.3774857909320004,0,0,0.8571428571428571,0.8571428571428571,0.8571428571428571,0,,0.2664239007257446,PASS,
4b683f53656f5bdd,True,8,0.7901326348288651,537,22,15.25993780255845,15.817456775054943,3.3613355086447996,0.08926200875547391,4.179449471279696e-08,2.3512225707535368e-07,2.3512225707535368e-07,0.45569969458789295,0.8458953232243025,15.84904444201208,0.4668402868469162,0,0,0.0,0.8571428571428571,0.8571428571428571,0,,92.08552902996881,PASS,
4b6b3a81cc235dbf,True,8,3.4702602336521693,518,33,25.75709994529613,24.96457847675951,4.618000356361724,0.03429149603437436,9.272805722036285e-08,3.2213389212174677e-07,3.2213389212174677e-07,0.13558156137164684,0.4293826306361562,24.97448679082386,0.47249957636892487,0,0,0.8571428571428571,0.8571428571428571,0.8571428571428571,0,,85.8435905317369,PASS,
4b6b5bac92ae5f56,True,8,3.8600341658870256,720,23,27.976873620276784,26.2621884412966,4.787905196997757,1.6972469115200105e-09,1.4388271272944725e-09,3.5037537334060294e-09,2.335049015828622e-09,1.6364118588862294e-07,5.862848755416449e-07,26.262188441296605,0.302604029929421,0,0,0.8571428571428571,0.0,0.0,0,,0.150689944294006,PASS,
4b721ff0b7025f21,True,8,8.447014917923406,513,24,43.796410768691175,39.93179870677578,6.414452577618599,0.0018445048118455316,1.5133098280211666e-08,2.2986988066259227e-08,2.078667817559029e-08,0.008074494992439485,0.020162805015898844,39.93190378738298,0.3798966345599219,0,0,0.8571428571428571,0.0,0.0,0,,1.9901285743569566,PASS,
4b7a9aaecd8b5c5e,True,8,5.808313563924491,539,31,34.83212987274334,32.4525946188496,5.568129478146087,0.0030222331095236974,4.273971660278115e-09,1.1734673037215584e-08,1.1734673037215584e-08,0.005332462314139558,0.020843655041978184,32.452697107343084,0.47137871199540415,0,0,0.8571428571428571,0.0,0.0,0,,76.57445206495173,PASS,
4b7b765455d1517c,True,8,3.358577907589627,488,26,26.6069816240145,24.603091278745676,4.569594046230567,0.001000004176232363,7.280388831735189e-09,1.5150145888441923e-08,9.058406713355199e-10,0.004600195716557063,0.014178558320503102,24.60309689871595,1.4821304258439172,0,0,0.0,0.0,0.0,0,,94.68803625362271,PASS,
4b82ec1d991358e2,True,8,6.367283653565654,511,27,37.68184102026878,34.135374517149046,5.768932511727449,0.0010105446431644249,4.2888220441197834e-08,9.544203963378159e-08,7.334186556823917e-08,3.518638162867166,4.443657302242805,34.135374517149046,97.37101886563028,0,0,0.8571428571428571,0.8571428571428571,0.8571428571428571,0,,0.0,PASS,
4b85f48b7172519f,True,8,1.4224579425121782,615,12,14.221822393935875,17.79294302825985,3.6777261384466633,0.12034298607269513,7.461309188421161e-08,2.8934936448173194e-07,2.8934936448173194e-07,8.240326437859874,61.43316761728014,18.03286575108967,1.984589767547986,0,0,0.8571428571428571,0.8571428571428571,0.8571428571428571,0,,122.08836255582348,PASS,
4b875117d12e5ef6,True,8,0.5183359187414797,534,26,14.611144842518282,14.906796931558835,3.2422357082088307,0.0014225282900241828,8.209829420792563e-09,1.4648944222774322e-08,7.05016581267481e-09,0.009305446824504796,0.020315613491465,14.906804733755344,0.5366780649079878,0,0,0.0,0.0,0.0,0,,55.486966466405875,PASS,
4b892b0f3efa5255,True,8,1.0601169308251104,519,19,16.912204033044485,16.783029058188294,3.5042727826182225,2.000935875584184e-09,5.109572836961809e-10,1.1530539223646949e-09,4.878682406980395e-10,9.958430889575336e-08,3.659327648774212e-07,16.78302905818829,0.387952165110379,0,0,0.8571428571428571,0.8571428571428571,0.8571428571428571,0,,0.50412879746982,PASS,
4b9402651fd85547,True,8,3.7834160930334613,522,21,27.48215448351502,26.01013854422917,4.754958197055775,0.0010000030306039416,1.8437359722071616e-09,5.135602430440391e-09,5.135602430440391e-09,0.004867045670725089,0.01407261853671154,26.010146529517403,0.39765872927374235,0,0,0.8571428571428571,0.0,0.0,0,,0.7263147722897034,PASS,
4b9627827aff5013,True,8,4.207304677669122,586,24,29.15139717221026,27.373315621327407,4.9285879609690655,0.06093571849360963,4.053115869380766e-08,2.628295858361328e-07,2.628295858361328e-07,0.09543701071239573,0.3330139720902907,27.397456305597945,0.2696120244333425,0,0,0.8571428571428571,0.0,0.0,0,,112.89627965758459,PASS,
4b98bb0bbbc75b1f,True,8,3.3174025000217235,502,19,25.60009488100756,24.465906056484847,4.55139907662616,0.001000003116004186,8.578318223526275e-09,2.4124669360188012e-08,1.325138786373123e-09,0.003999943290467422,0.00866549005725777,24.465915939759924,0.46709498078964046,0,0,0.8571428571428571,0.0,0.0,0,,0.9455199555066225,PASS,
4ba033878f8b5284,True,8,3.5995065349416726,139,22,27.576481049957142,25.40297124566984,4.675262898801378,0.004501916139015368,7.904431703841981e-08,2.6087457153672554e-07,1.241173056458615e-08,59.9625299773623,62.91773437856519,25.402971245669804,267.4345698256858,0,0,0.25,0.0,0.0,0,,0.0,PASS,
4ba0a7c883e85b4f,True,8,1.9456180052258925,730,23,20.314168773610664,19.828441396908467,3.925099423501054,0.001000002876003834,9.093055297024064e-09,1.525010407600849e-08,1.0533403913529752e-08,0.00453665839004777,0.012186925898694818,19.828443780183445,0.5121363606623883,0,0,0.8571428571428571,0.0,0.0,0,,1.6361542266107127,PASS,
4bb2fc18f5ee5dcb,True,8,3.0598541039831186,499,23,21.883617514930155,23.539507388071435,4.436708932164342,0.09008543973826665,1.253816695103283e-07,4.1396635777078766e-07,9.78426292981711e-08,0.39188074411442325,1.0644486008640959,23.60483821395119,1.3931598667385678,0,0,0.8571428571428571,0.8571428571428571,0.8571428571428571,0,,90.28111307746414,PASS,
4bb645483bf4594a,True,8,6.843967097151497,514,28,37.531910556689894,35.53082297307352,5.931177132941255,0.008905619118660476,1.1519918918613647e-07,2.938726165406786e-07,9.50154115562491e-08,0.043673946930551634,0.20284934987048636,35.5313538705,1.1854917828921172,0,0,0.8571428571428571,0.8571428571428571,0.8571428571428571,0,,14.33735860781579,PASS,
4bbc76cff4355b53,True,8,1.377550322276275,528,37,18.895048000179603,17.878079067678325,3.6562332824977033,0.006327022999739883,3.932591996365178e-09,8.608662328704283e-09,7.1373597531041964e-09,0.013397358107671285,0.06869699648541955,17.878214532235248,0.4675153643012729,0,0,0.8571428571428571,0.8571428571428571,0.8571428571428571,0,,3.283107838645473,PASS,
4bbfb5ec60205e63,True,8,8.387302415599628,125,27,42.57167072834259,39.776673152469414,6.398220453366696,0.00010723967824837777,2.2628989043648744,12.250705635908467,12.250705635908467,0.001695791231585366,0.013565443451456423,27.525967541669957,1.4755504966768582,0,0,0.8571428571428571,0.8571428571428571,0.8571428571428571,0,,3.9939419562176246,PASS,
4bc122716deb519f,True,8,0.47437543994716164,531,20,14.62383263655835,14.75423539073522,3.2208519021088926,0.001000005479283167,9.567539207774795e-09,1.3974948104815256e-08,9.830732608925952e-09,0.008866906719017043,0.014284520836711306,14.75423894881791,0.46210412393779193,0,0,0.8571428571428571,0.8571428571428571,0.8571428571428571,0,,0.5750136752432246,PASS,
4bc54773ae245d10,True,8,1.0265433899762706,545,23,17.536691701082745,16.66101756419801,3.4829508469147705,0.04952857680092705,2.712136384455073e-08,1.84003410730222e-07,1.84003410730222e-07,0.91008616960451,6.382706732090558,16.66700316518363,1.0122269488284064,0,0,0.8571428571428571,0.8571428571428571,0.8571428571428571,0,,71.22461483309945,PASS,
4bc793d4a9ef5860,True,8,0.03922183480293208,539,37,13.096427880831513,13.241876660825959,3.008325304970221,0.0010000025694838154,3.562717226757666e-09,6.547469808214482e-09,5.756780463517577e-09,0.0027528026171125086,0.011418284667616478,13.24187872097731,0.28979548284161705,0,0,0.8571428571428571,0.0,0.0,0,,0.7325005070582179,PASS,
4bc95052d6d8547e,True,8,1.2204504076972096,618,17,16.50582233399702,17.307038757329572,3.570537743432008,0.07488926854742745,7.974353815998077e-08,1.944681482898342e-07,1.6046642485103352e-07,0.4399157314700778,1.0568429732768476,17.33662874666186,0.3908206730750804,0,0,0.8571428571428571,0.8571428571428571,0.8571428571428571,0,,90.4983495802361,PASS,
4bc96604c1c85606,True,8,3.804738424555258,692,21,27.09647388512218,25.9812255090594,4.711702871877025,0.10901910211236793,1.0676234774364311e-07,3.5471901152087047e-07,2.2929297284987304e-08,5.14199397189614,9.11665991952178,26.08034242781371,17.015768323237502,0,0,0.8571428571428571,0.8571428571428571,0.8571428571428571,0,,95.6446345352767,PASS,
4bda94d100d65f0d,True,8,0.7792779602243247,406,23,15.759488121507818,15.809316876717281,3.3678780645146698,0.024114327617533977,7.626670048323162e-09,2.4056674689817028e-08,2.05336901668779e-08,0.06516124657894193,0.21272843076202141,15.81145083716758,0.38094304281522523,0,0,0.8571428571428571,0.8571428571428571,0.8571428571428571,0,,74.25504750361134,PASS,
4bdff78fdccd5f6d,True,8,0.0927575986594259,556,38,13.228513993076945,13.422981823920837,3.029563465605183,0.06516246170909884,1.816873054890457e-08,1.0619357526095675e-07,1.0619357526095675e-07,0.13334935366741968,0.5950281178224243,13.42813401377568,0.32825299516333606,0,0,0.8571428571428571,0.8571428571428571,0.8571428571428571,0,,87.3104705299061,PASS,
4be4c3659ea0575c,True,8,1.0829078469635154,86,20,17.735154289936993,16.852150070914607,3.5152120396775195,0.006709402080278187,1.7953861482781806e-08,7.730175652958522e-08,7.730175652958522e-08,2.1793467954145433,17.29360974028768,16.861771900271997,1.199117594768152,0,0,0.8571428571428571,0.0,0.0,0,,3.4400474268622667,PASS,
4bf65e0c75f05509,True,8,6.602431282866067,523,39,32.94914204271488,34.66052646503004,5.785294541041562,0.10813219868802645,1.947729528946314e-07,5.922450916763694e-07,4.0407324648851705e-07,0.26344293461441187,0.8086198218317279,34.82866805749991,0.48982827499654186,0,0,0.8571428571428571,0.0,0.0,0,,113.09245162342226,PASS,
4bf95781578b59ec,True,8,0.885551092631186,505,29,15.990459782589996,16.179375985816968,3.4201681367264896,0.0004884673897468692,1.5872765642195354e-08,2.829448459574198e-08,2.829448459574198e-08,0.0005724993324038649,0.0045787072150709615,16.179376396921775,0.6672347607473347,0,0,0.0,0.0,0.0,1,,82.55692214819862,PASS,
4bfb085c53cc522f,True,8,4.634184505660687,498,22,30.414822649379893,28.775672748242066,5.111760151546882,0.0029549701156020916,9.817528996688438e-08,2.8731630996218137e-07,1.9327498659969116e-07,0.0080138995540879,0.0376667792823637,28.775762814768655,0.6441540582991023,0,0,0.8571428571428571,0.8571428571428571,0.8571428571428571,0,,17.74338043629439,PASS,
4bfd04f7517b5381,True,8,5.349967542338953,537,32,33.07149847248674,31.038776003850103,5.3953509591031965,0.004680000573836829,9.0136121096212e-09,2.680112103334941e-08,2.680112103334941e-08,0.008749089837478673,0.02023059255272322,31.03888437570544,0.5381612754142774,0,0,0.8571428571428571,0.0,0.0,0,,2.4906051078275193,PASS,
4bfd5690eb3d5c6e,True,8,4.254193808927356,575,30,28.757846320276407,27.547054881555308,4.954498395763682,0.029444936477977548,5.104476990265324e-08,1.59448816641836e-07,6.318357037264491e-08,0.152533245865878,0.9555316443920621,27.54981034246244,0.7733342680051205,0,0,0.8571428571428571,0.8571428571428571,0.8571428571428571,0,,20.840911842720317,PASS,
4c111cf640f258b4,True,8,2.0525825289429225,536,38,21.028668533588455,20.194041439310837,3.97517324878155,3.323521795990628e-09,2.1998607931190114e-09,6.8819415955144754e-09,3.907924962993406e-09,1.1142527543324091e-07,2.607663757796451e-07,20.19404143931084,0.2885994956878302,0,0,0.8571428571428571,0.0,0.0,0,,71.60213178904476,PASS,
4c1a6bbf7aaa5228,True,8,1.079256613847947,679,24,16.765978398988597,16.849106349918376,3.5134626616278988,0.004069133396746654,3.8139048402947525e-09,1.3415585866602323e-08,1.3415585866602323e-08,0.016371730770073912,0.03637180905598797,16.849157610177205,0.502012167065155,0,0,0.8571428571428571,0.0,0.0,0,,1.9881529269621523,PASS,
4c22cdcc527e5a36,True,8,8.410790158199843,518,20,43.464592857624744,39.83769761556613,6.404624022407159,0.0020536288577812922,3.43434461759406e-08,7.714121602428628e-08,5.1460350200489216e-08,0.006341865327768127,0.014374897667099382,39.83781473614605,0.48813366536054364,0,0,0.8571428571428571,0.8571428571428571,0.8571428571428571,0,,3.6250575690704157,PASS,
4c24c3efe0e4519d,True,8,6.513943405247034,531,24,36.87117775531776,34.5677341553265,5.819758851157619,0.016232930803727945,5.4695126891650045e-08,2.2658004862523295e-07,2.2658004862523295e-07,0.038571659863995196,0.2738683947023684,34.568825855760444,0.8912625995911212,0,0,0.8571428571428571,0.8571428571428571,0.8571428571428571,0,,10.570859372231679,PASS,
4c3547b853675e66,True,8,6.152376941263945,756,28,36.37971344726596,33.49407890789802,5.693047016895319,4.8539997424349185e-08,1.6530475848006154e-08,3.046188748565947e-08,3.046188748565947e-08,1.7595668800403018e-07,5.045265546774419e-07,33.494078907898036,0.2809206302401353,0,0,0.8571428571428571,0.8571428571428571,0.8571428571428571,0,,1.6663585588089787,PASS,
4c3718ea056c5656,True,8,3.863058261337803,507,39,27.4738109958035,26.2569661845104,4.789172106645428,0.09436392436204052,2.1911548389395825e-07,6.460312674708292e-07,3.398045237054726e-07,0.1670288458429775,0.8267938150740209,26.272124383754452,0.4015870234779181,0,0,0.8571428571428571,0.8571428571428571,0.8571428571428571,0,,45.948700232167226,PASS,
4c46222756735317,True,8,10.551204357054633,525,23,49.56037052885462,44.93831888149188,6.90400027463998,0.0003358038269900108,2.684882850434876e-08,6.637295208085919e-08,5.0128950066616265e-08,0.0007031659940456015,0.0037951511296466906,44.938321586947374,0.5209367854430792,0,0,0.8571428571428571,0.8571428571428571,0.8571428571428571,0,,1.8098451155224402,PASS,
4c5164f4b17d5581,True,8,6.614830380395834,563,20,33.550896239901526,34.78987079408124,5.854256418728164,0.06345225493123591,3.3394146681537404e-07,7.893927277742558e-07,6.079248287866507e-07,0.25595539956818736,0.828052872728919,34.86497528703226,0.3197374721235913,0,0,0.8571428571428571,0.8571428571428571,0.8571428571428571,0,,69.08133485639266,PASS,
4c53b20bf0925c0c,True,8,5.227275365709388,523,24,32.61129596296344,30.647464549303283,5.347922474978169,0.06258315965966363,1.9339781582567198e-07,4.290854247053897e-07,4.290854247053897e-07,0.028836751879746887,0.2067174845068539,30.655559870980547,0.6852898955048609,0,0,0.8571428571428571,0.8571428571428571,0.8571428571428571,0,,22.710824636826448,PASS,
4c53f29ce2365ef1,True,8,7.234514307937396,541,27,39.715041795015274,36.646440038252166,6.05792687078595,0.0034928400447070073,3.790910535439531e-08,8.605827882139252e-08,7.401612984544316e-08,0.006801598958459993,0.04326405534776117,36.64653767824227,0.5057780339874617,0,0,0.8571428571428571,0.0,0.0,0,,4.121395130219255,PASS,
4c5501833dfd5bb4,True,8,2.5710531580614,586,28,22.758822761951713,21.957497104644528,4.215143828488796,1.8312371916346459e-09,1.0366373190260441e-08,2.72894888196851e-08,8.471525687728488e-09,1.8690943693839883e-07,5.873063933720186e-07,21.95749710464452,0.4725264490396895,0,0,0.8571428571428571,0.0,0.0,0,,2.6203019223201305,PASS,
4c59eeddd50e5866,True,8,4.3504200731366,603,25,28.223598904702108,27.80933275801679,4.9760184657453435,0.06404095026393117,1.4882968988878182e-07,4.871283112921749e-07,4.871283112921749e-07,0.3815894242488742,0.9091971354421652,27.86174900439739,0.5386858318069364,0,0,0.8571428571428571,0.8571428571428571,0.8571428571428571,0,,54.85058350826601,PASS,
4c5c196977b255f5,True,8,5.303283474096212,576,24,32.803585559042574,30.889869283199367,5.377263777950704,0.02953449542532899,5.347720123295178e-08,1.8958407647758287e-07,1.4321851439492503e-07,0.04561356462651374,0.21874477170554657,30.89326345887239,0.612232340846132,0,0,0.8571428571428571,0.0,0.0,0,,47.94648978388882,PASS,
4c629e2da77a50c7,True,8,6.8161733562371785,588,20,38.274902466469726,35.45092532495672,5.922002282730962,0.0017777259333816113,2.5372813864658947e-08,6.89425840964118e-08,6.89425840964118e-08,0.010598153364044738,0.019165489868629867,35.450991836028955,0.5056356736240469,0,0,0.0,0.0,0.0,0,,3.6055263214026056,PASS,
4c684da98f405857,True,8,7.254252180732875,485,8,39.70070032147828,36.7021885354096,6.064176723503732,0.00015857040189258615,1.0425023772026782e-08,2.2192453677071822e-08,1.5768251581296317e-09,0.0010987706179805322,0.008788590368036878,36.7021886263673,0.5304074508149682,0,0,0.8571428571428571,0.0,0.0,0,,1.8854611740359581,PASS,
4c721a83046651e4,True,8,7.912353294240251,508,34,42.78098823412761,38.516195253468965,6.263636510432792,0.007554083528687277,2.756335005357046e-08,1.0236956419221613e-07,1.0236956419221613e-07,0.01697947799340051,0.05874560016119872,38.51730261054475,0.25000000244550336,0,0,0.8571428571428571,0.0,0.0,0,,12.167597690813343,PASS,
4c771d89311d548a,True,8,4.8061196936677835,552,25,32.08058872874567,29.322611712422596,5.181383886724357,0.005398070805640551,2.1384166434528956e-08,9.761271725746189e-08,9.761271725746189e-08,0.693661663407849,5.411033756021596,29.325110998389384,5.498490486055007,0,0,0.8571428571428571,0.0,0.0,0,,6.877660895810797,PASS,
4c775cb227b0519d,True,8,13.469238950668736,699,34,56.30917443289865,50.34612821411119,7.3492072188827775,0.00039424980435127607,4.737456969731104e-09,9.453526370009466e-09,8.29183111297566e-09,0.0010744236231642903,0.0072886947909116175,50.34613870008366,0.48553168658334195,0,0,0.8571428571428571,0.0,0.0,0,,0.6232756323674847,PASS,
4c7c3a0a401d5f38,True,8,7.4753853330780204,524,27,40.66288334294911,37.32089573489742,6.133188803809768,0.0010479099088260843,4.080301865415119e-09,1.4527357408643107e-08,3.6450274858463795e-09,0.00894198571075544,0.01393998402499599,37.32093598471001,0.38146629728643566,0,0,0.8571428571428571,0.0,0.0,0,,0.9540990172789016,PASS,
4c83b81ddcc757b1,True,8,8.291394566053318,628,29,43.24962828933207,39.525835745912694,6.371795040471426,0.001761534154982638,8.25926762235361e-09,2.9531398344767324e-08,9.836147690501313e-09,0.0029316602915032512,0.014929302498024866,39.52588013894686,0.38873357960701055,0,0,0.8571428571428571,0.0,0.0,0,,0.7358685850999812,PASS,
4c8d222d98115a86,True,8,0.07796450287412195,519,23,12.712590102823246,13.070247728120847,3.027306998334283,0.0039005514929301216,5.511024644370713e-09,1.0078295880642353e-08,6.3749397398459095e-09,18.55305643050383,148.42445027802415,13.376672275029287,0.5837862230817913,0,0,0.8571428571428571,0.0,0.0,0,,76.07413487589021,PASS,
4c9a89b8cd2853d6,True,8,0.03895744425235297,639,25,10.739725075722909,12.757107297265458,3.00819745972302,0.004842176150250892,2.994519510656421e-08,9.946582704823006e-08,6.341258128706611e-08,35.5746528043184,95.11389666171186,13.24095920668292,3.1193352110160038,0,0,0.8571428571428571,0.8571428571428571,0.8571428571428571,0,,74.63597321839094,PASS,
4c9e695fc66c583a,True,8,8.97318250348299,502,9,44.85765907175491,41.26015145141291,6.551050036360267,0.017134913134049284,5.706353556660143e-08,1.8987770828662584e-07,1.8987770828662584e-07,0.10282125499184039,0.2731643880066545,41.26913527374154,0.5927602072754753,0,0,0.8571428571428571,0.8571428571428571,0.8571428571428571,0,,17.97391202195112,PASS,
4ca0e98b86fb5377,True,8,5.002219545367782,573,26,31.206466772693897,29.916468135058736,5.2498603262659564,0.05419167700103664,1.6455328270007265e-07,7.883577955596736e-07,7.883577955596736e-07,0.23465885941981537,0.5041748926236741,29.947354710320113,0.3522855232655947,0,0,0.8571428571428571,0.0,0.0,0,,120.21956905228767,PASS,
4cac9f6cd85a5b47,True,8,9.124757513127681,3187,5,45.59769517070634,41.64278511863718,6.588407388160409,0.002946986072775815,1.551473443650359e-08,4.835668861720082e-08,5.426930119206622e-09,0.004860316096821688,0.01419637843206549,41.64400062843788,0.4784954759382358,0,0,0.8571428571428571,0.8571428571428571,0.8571428571428571,0,,3.568921121295735,PASS,
4cb4fba2908b5dbb,True,8,7.712477505218664,499,12,39.92268916395788,37.92633278165913,6.1841867107334965,0.04815328707677728,1.4802145927373098e-07,6.277563389715326e-07,6.277563389715326e-07,0.041225513617833456,0.16859482110461943,37.97446376025201,0.7427594601658153,0,0,0.8571428571428571,0.0,0.0,0,,69.62967661926994,PASS,
4cb70e4f5d4b5fdf,True,8,0.8948188319497529,596,25,15.980239745555155,16.211420452377745,3.4246291060402902,0.0026684264430198393,1.2057411864552817e-08,2.3791063186592237e-08,7.154342798433416e-09,0.016509705804302173,0.02226205419989493,16.21144702256515,0.6773874839384817,0,0,0.8571428571428571,0.8571428571428571,0.8571428571428571,0,,2.513414901292619,PASS,
4cbe138f73975e82,True,8,8.072238368441386,514,29,42.57060179133971,38.94598273829717,6.310217863612574,0.0016307915915478469,1.6679760106445632e-08,4.037354530627834e-08,4.037354530627834e-08,0.01094715967149773,0.02166176062970465,38.94609537386823,0.4344732184148778,0,0,0.8571428571428571,0.0,0.0,0,,3.24741657457602,PASS,
4cc1186b46d85ec4,True,8,4.64987243878059,510,16,30.86674185495559,28.82603069661482,5.11819514829763,8.031103491916066e-05,1.9344340440050544e-09,3.1326726773093453e-09,2.0861262999877223e-09,0.0013547556364937635,0.010837261487141462,28.826030701104276,0.33335478473167734,0,0,0.8571428571428571,0.0,0.0,0,,1.898718369144467,PASS,
4cc313afb2665204,True,8,8.860928693966695,603,27,43.890527072416724,40.98850109295724,6.523463653560031,0.0010000015081554367,3.49205377065819e-08,5.564374600079329e-08,3.6574776668943876e-08,0.00279972385051498,0.01331739390046178,40.98850715904106,1.5430080857637456,0,0,0.8571428571428571,0.25,0.25,0,,1.7447879423232817,PASS,
4cc7fc580fe45bd1,True,8,11.445954371202602,671,22,52.18576152507436,46.78527551668232,7.066392863852971,0.0026397933096233956,3.386240241966335e-08,1.7518874386421908e-07,1.7518874386421908e-07,0.011695020803244824,0.03237839015323487,46.78568360553085,0.2834097495934409,0,0,0.8571428571428571,0.8571428571428571,0.8571428571428571,0,,6.047992470359998,PASS,
